 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 			
 Luminosity: 3.9e8 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 16.7e3 K 
 Effective temperature (at optical depth 2/3): 13.9e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=1.864E-01,He=8.000E-01,C=5.583E-05,N=8.172E-03,O=1.319E-04,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
	10.01457832125	1.0266e-107	1.0
	10.0212620686	1.0266e-107	1.0
	10.02795038275	1.0266e-107	1.0
	10.03464318015	1.0266e-107	1.0
	10.041340292824998	1.0266e-107	1.0
	10.048041972675001	1.0266e-107	1.0
	10.054748135699999	1.0266e-107	1.0
	10.061458613175	1.0266e-107	1.0
	10.068173658075	1.0266e-107	1.0
	10.0748932707	1.0266e-107	1.0
	10.081617281875001	1.0266e-107	1.0
	10.088345861	1.0266e-107	1.0
	10.095078838374999	1.0266e-107	1.0
	10.101816469	1.0266e-107	1.0
	10.108558497875	1.0266e-107	1.0
	10.115305009775	1.0266e-107	1.0
	10.12205609025	1.0266e-107	1.0
	10.12881148285	1.0266e-107	1.0
	10.135571529425	1.0266e-107	1.0
	10.142336144725	1.0266e-107	1.0
	10.1491052432	1.0266e-107	1.0
	10.155878738575	1.0266e-107	1.0
	10.162656802775	1.0266e-107	1.0
	10.169439435774999	1.0266e-107	1.0
	10.176226551575	1.0266e-107	1.0
	10.1830182364	1.0266e-107	1.0
	10.1898144904	1.0266e-107	1.0
	10.196615140275	1.0266e-107	1.0
	10.203420532800001	1.0266e-107	1.0
	10.210230320974999	1.0266e-107	1.0
	10.217044678425	1.0266e-107	1.0
	10.22386360505	1.0266e-107	1.0
	10.230687101125	1.0266e-107	1.0
	10.237515166575001	1.0266e-107	1.0
	10.24434771405	1.0266e-107	1.0
	10.2511848308	1.0266e-107	1.0
	10.25802651685	1.0266e-107	1.0
	10.2648727723	1.0266e-107	1.0
	10.2717236851	1.0266e-107	1.0
	10.278579167425	1.0266e-107	1.0
	10.285439131125	1.0266e-107	1.0
	10.292303664124999	1.0266e-107	1.0
	10.299172854850001	1.0266e-107	1.0
	10.306046615	1.0266e-107	1.0
	10.31292485585	1.0266e-107	1.0
	10.319807843375	1.0266e-107	1.0
	10.3266953114	1.0266e-107	1.0
	10.33358752665	1.0266e-107	1.0
	10.3404840438	1.0266e-107	1.0
	10.347385397475001	1.0266e-107	1.0
	10.354291320375001	1.0266e-107	1.0
	10.361201901749999	1.0266e-107	1.0
	10.368116962624999	1.0266e-107	1.0
	10.37503668195	1.0266e-107	1.0
	10.381961149775	1.0266e-107	1.0
	10.388890096625	1.0266e-107	1.0
	10.395823702175	1.0266e-107	1.0
	10.40276196645	1.0266e-107	1.0
	10.4097047994	1.0266e-107	1.0
	10.4166522911	1.0266e-107	1.0
	10.42360444165	1.0266e-107	1.0
	10.430561160449999	1.0266e-107	1.0
	10.43752262895	1.0266e-107	1.0
	10.444488665575	1.0266e-107	1.0
	10.45145936105	1.0266e-107	1.0
	10.458434806749999	1.0266e-107	1.0
