 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 			
 Luminosity: 7.8e8 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 19.9e3 K 
 Effective temperature (at optical depth 2/3): 15.8e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=1.864E-01,He=8.000E-01,C=5.583E-05,N=8.172E-03,O=1.319E-04,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
	10.01486101335	1.0053e-107	1.0
	10.02154488685	1.0053e-107	1.0
	10.028233327075	1.0053e-107	1.0
	10.034926334425	1.0053e-107	1.0
	10.04162357285	1.0053e-107	1.0
	10.048325462500001	1.0053e-107	1.0
	10.0550317512	1.0053e-107	1.0
	10.0617426074	1.0053e-107	1.0
	10.068457862375	1.0053e-107	1.0
	10.075177600575	1.0053e-107	1.0
	10.08190182185	1.0053e-107	1.0
	10.088630611174999	1.0053e-107	1.0
	10.09536388375	1.0053e-107	1.0
	10.102101469499999	1.0053e-107	1.0
	10.108843623275	1.0053e-107	1.0
	10.11559043065	1.0053e-107	1.0
	10.122341635875	1.0053e-107	1.0
	10.129097324175	1.0053e-107	1.0
	10.135857581075001	1.0053e-107	1.0
	10.142622320975	1.0053e-107	1.0
	10.149391543850001	1.0053e-107	1.0
	10.156165335575	1.0053e-107	1.0
	10.1629436101	1.0053e-107	1.0
	10.16972645365	1.0053e-107	1.0
	10.176513693599999	1.0053e-107	1.0
	10.183305675400002	1.0053e-107	1.0
	10.1901019668	1.0053e-107	1.0
	10.196903000550002	1.0053e-107	1.0
	10.20370843015	1.0053e-107	1.0
	10.210518515825	1.0053e-107	1.0
	10.217332996900002	1.0053e-107	1.0
	10.22415213415	1.0053e-107	1.0
	10.230975840874999	1.0053e-107	1.0
	10.237804029725	1.0053e-107	1.0
	10.244636700325	1.0053e-107	1.0
	10.2514741153	1.0053e-107	1.0
	10.25831609995	1.0053e-107	1.0
	10.265162566249998	1.0053e-107	1.0
	10.272013602049999	1.0053e-107	1.0
	10.278869207225	1.0053e-107	1.0
	10.285729381725	1.0053e-107	1.0
	10.29259412565	1.0053e-107	1.0
	10.299463438825	1.0053e-107	1.0
	10.3063373212	1.0053e-107	1.0
	10.31321595025	1.0053e-107	1.0
	10.320098971250001	1.0053e-107	1.0
	10.326986739075	1.0053e-107	1.0
	10.3338789872	1.0053e-107	1.0
	10.3407758936	1.0053e-107	1.0
	10.347677458375	1.0053e-107	1.0
	10.354583503	1.0053e-107	1.0
	10.3614941164	1.0053e-107	1.0
